[231458][lighthouse3]: {'lighthouse.angle0x_3': 0.029198110103607178, 'lighthouse.angle0y_3': -0.1963346004486084, 'lighthouse.angle1x_3': -0.18067249655723572, 'lighthouse.angle1y_3': -0.26787859201431274} 
[231468][lighthouse3]: {'lighthouse.angle0x_3': 0.029198110103607178, 'lighthouse.angle0y_3': -0.1963346004486084, 'lighthouse.angle1x_3': -0.18071189522743225, 'lighthouse.angle1y_3': -0.267809122800827} 
[231478][lighthouse3]: {'lighthouse.angle0x_3': 0.029198110103607178, 'lighthouse.angle0y_3': -0.1963346004486084, 'lighthouse.angle1x_3': -0.18071189522743225, 'lighthouse.angle1y_3': -0.267809122800827} 
[231488][lighthouse3]: {'lighthouse.angle0x_3': 0.029198110103607178, 'lighthouse.angle0y_3': -0.1963346004486084, 'lighthouse.angle1x_3': -0.18077106773853302, 'lighthouse.angle1y_3': -0.26770466566085815} 
[231498][lighthouse3]: {'lighthouse.angle0x_3': 0.029007144272327423, 'lighthouse.angle0y_3': -0.19646523892879486, 'lighthouse.angle1x_3': -0.18077106773853302, 'lighthouse.angle1y_3': -0.26770466566085815} 
[231508][lighthouse3]: {'lighthouse.angle0x_3': 0.029007144272327423, 'lighthouse.angle0y_3': -0.19646523892879486, 'lighthouse.angle1x_3': -0.18082979321479797, 'lighthouse.angle1y_3': -0.2677191495895386} 
[231518][lighthouse3]: {'lighthouse.angle0x_3': 0.02902033179998398, 'lighthouse.angle0y_3': -0.1964658796787262, 'lighthouse.angle1x_3': -0.18082979321479797, 'lighthouse.angle1y_3': -0.2677191495895386} 
[231528][lighthouse3]: {'lighthouse.angle0x_3': 0.02902033179998398, 'lighthouse.angle0y_3': -0.1964658796787262, 'lighthouse.angle1x_3': -0.18098685145378113, 'lighthouse.angle1y_3': -0.2676785886287689} 
[231538][lighthouse3]: {'lighthouse.angle0x_3': 0.02902033179998398, 'lighthouse.angle0y_3': -0.1964658796787262, 'lighthouse.angle1x_3': -0.18098685145378113, 'lighthouse.angle1y_3': -0.2676785886287689} 
[231548][lighthouse3]: {'lighthouse.angle0x_3': 0.02902033179998398, 'lighthouse.angle0y_3': -0.1964658796787262, 'lighthouse.angle1x_3': -0.18098685145378113, 'lighthouse.angle1y_3': -0.2676785886287689} 
[231558][lighthouse3]: {'lighthouse.angle0x_3': 0.029158279299736023, 'lighthouse.angle0y_3': -0.19631029665470123, 'lighthouse.angle1x_3': -0.18098685145378113, 'lighthouse.angle1y_3': -0.2676785886287689} 
[231568][lighthouse3]: {'lighthouse.angle0x_3': 0.029158279299736023, 'lighthouse.angle0y_3': -0.19631029665470123, 'lighthouse.angle1x_3': -0.18104559183120728, 'lighthouse.angle1y_3': -0.26769310235977173} 
[231578][lighthouse3]: {'lighthouse.angle0x_3': 0.029158279299736023, 'lighthouse.angle0y_3': -0.19631029665470123, 'lighthouse.angle1x_3': -0.18104559183120728, 'lighthouse.angle1y_3': -0.26769310235977173} 
[231588][lighthouse3]: {'lighthouse.angle0x_3': 0.029158279299736023, 'lighthouse.angle0y_3': -0.19631029665470123, 'lighthouse.angle1x_3': -0.18099293112754822, 'lighthouse.angle1y_3': -0.2678097188472748} 
[231598][lighthouse3]: {'lighthouse.angle0x_3': 0.029198110103607178, 'lighthouse.angle0y_3': -0.1963346004486084, 'lighthouse.angle1x_3': -0.18099293112754822, 'lighthouse.angle1y_3': -0.2678097188472748} 
[231608][lighthouse3]: {'lighthouse.angle0x_3': 0.029198110103607178, 'lighthouse.angle0y_3': -0.1963346004486084, 'lighthouse.angle1x_3': -0.1809076964855194, 'lighthouse.angle1y_3': -0.2678888738155365} 
[231618][lighthouse3]: {'lighthouse.angle0x_3': 0.029198110103607178, 'lighthouse.angle0y_3': -0.1963346004486084, 'lighthouse.angle1x_3': -0.1809076964855194, 'lighthouse.angle1y_3': -0.2678888738155365} 
[231628][lighthouse3]: {'lighthouse.angle0x_3': 0.029198110103607178, 'lighthouse.angle0y_3': -0.1963346004486084, 'lighthouse.angle1x_3': -0.18076404929161072, 'lighthouse.angle1y_3': -0.26783517003059387} 
[231638][lighthouse3]: {'lighthouse.angle0x_3': 0.029198110103607178, 'lighthouse.angle0y_3': -0.1963346004486084, 'lighthouse.angle1x_3': -0.18076404929161072, 'lighthouse.angle1y_3': -0.26783517003059387} 
[231648][lighthouse3]: {'lighthouse.angle0x_3': 0.029198110103607178, 'lighthouse.angle0y_3': -0.1963346004486084, 'lighthouse.angle1x_3': -0.18066586554050446, 'lighthouse.angle1y_3': -0.26784273982048035} 
[231658][lighthouse3]: {'lighthouse.angle0x_3': 0.029217738658189774, 'lighthouse.angle0y_3': -0.19639547169208527, 'lighthouse.angle1x_3': -0.18066586554050446, 'lighthouse.angle1y_3': -0.26784273982048035} 
[231668][lighthouse3]: {'lighthouse.angle0x_3': 0.029217738658189774, 'lighthouse.angle0y_3': -0.19639547169208527, 'lighthouse.angle1x_3': -0.18071189522743225, 'lighthouse.angle1y_3': -0.26776137948036194} 
[231678][lighthouse3]: {'lighthouse.angle0x_3': 0.029217738658189774, 'lighthouse.angle0y_3': -0.19639547169208527, 'lighthouse.angle1x_3': -0.18071189522743225, 'lighthouse.angle1y_3': -0.26776137948036194} 
[231688][lighthouse3]: {'lighthouse.angle0x_3': 0.029217738658189774, 'lighthouse.angle0y_3': -0.19639547169208527, 'lighthouse.angle1x_3': -0.1806989461183548, 'lighthouse.angle1y_3': -0.2677610516548157} 
[231698][lighthouse3]: {'lighthouse.angle0x_3': 0.029138702899217606, 'lighthouse.angle0y_3': -0.1963462084531784, 'lighthouse.angle1x_3': -0.1806989461183548, 'lighthouse.angle1y_3': -0.2677610516548157} 
[231708][lighthouse3]: {'lighthouse.angle0x_3': 0.029138702899217606, 'lighthouse.angle0y_3': -0.1963462084531784, 'lighthouse.angle1x_3': -0.1808168590068817, 'lighthouse.angle1y_3': -0.26767101883888245} 
[231718][lighthouse3]: {'lighthouse.angle0x_3': 0.029138702899217606, 'lighthouse.angle0y_3': -0.1963462084531784, 'lighthouse.angle1x_3': -0.1808168590068817, 'lighthouse.angle1y_3': -0.26767101883888245} 
[231728][lighthouse3]: {'lighthouse.angle0x_3': 0.029138702899217606, 'lighthouse.angle0y_3': -0.1963462084531784, 'lighthouse.angle1x_3': -0.180895134806633, 'lighthouse.angle1y_3': -0.2676982879638672} 
[231738][lighthouse3]: {'lighthouse.angle0x_3': 0.029138702899217606, 'lighthouse.angle0y_3': -0.1963462084531784, 'lighthouse.angle1x_3': -0.180895134806633, 'lighthouse.angle1y_3': -0.2676982879638672} 
[231748][lighthouse3]: {'lighthouse.angle0x_3': 0.029138702899217606, 'lighthouse.angle0y_3': -0.1963462084531784, 'lighthouse.angle1x_3': -0.18099968135356903, 'lighthouse.angle1y_3': -0.26772642135620117} 
[231758][lighthouse3]: {'lighthouse.angle0x_3': 0.029178109019994736, 'lighthouse.angle0y_3': -0.19627399742603302, 'lighthouse.angle1x_3': -0.18099968135356903, 'lighthouse.angle1y_3': -0.26772642135620117} 
[231768][lighthouse3]: {'lighthouse.angle0x_3': 0.029178109019994736, 'lighthouse.angle0y_3': -0.19627399742603302, 'lighthouse.angle1x_3': -0.18107780814170837, 'lighthouse.angle1y_3': -0.2678489089012146} 
[231778][lighthouse3]: {'lighthouse.angle0x_3': 0.029178109019994736, 'lighthouse.angle0y_3': -0.19627399742603302, 'lighthouse.angle1x_3': -0.18107780814170837, 'lighthouse.angle1y_3': -0.2678489089012146} 
[231788][lighthouse3]: {'lighthouse.angle0x_3': 0.029178109019994736, 'lighthouse.angle0y_3': -0.19627399742603302, 'lighthouse.angle1x_3': -0.18109728395938873, 'lighthouse.angle1y_3': -0.2679331302642822} 
[231798][lighthouse3]: {'lighthouse.angle0x_3': 0.029204554855823517, 'lighthouse.angle0y_3': -0.19632282853126526, 'lighthouse.angle1x_3': -0.18109728395938873, 'lighthouse.angle1y_3': -0.2679331302642822} 
[231808][lighthouse3]: {'lighthouse.angle0x_3': 0.029204554855823517, 'lighthouse.angle0y_3': -0.19632282853126526, 'lighthouse.angle1x_3': -0.18094705045223236, 'lighthouse.angle1y_3': -0.2678670287132263} 
[231818][lighthouse3]: {'lighthouse.angle0x_3': 0.029204554855823517, 'lighthouse.angle0y_3': -0.19632282853126526, 'lighthouse.angle1x_3': -0.18094705045223236, 'lighthouse.angle1y_3': -0.2678670287132263} 
[231828][lighthouse3]: {'lighthouse.angle0x_3': 0.029204554855823517, 'lighthouse.angle0y_3': -0.19632282853126526, 'lighthouse.angle1x_3': -0.1808227300643921, 'lighthouse.angle1y_3': -0.2678734362125397} 
[231838][lighthouse3]: {'lighthouse.angle0x_3': 0.029217645525932312, 'lighthouse.angle0y_3': -0.1963469684123993, 'lighthouse.angle1x_3': -0.1808227300643921, 'lighthouse.angle1y_3': -0.2678734362125397} 
[231848][lighthouse3]: {'lighthouse.angle0x_3': 0.029217645525932312, 'lighthouse.angle0y_3': -0.1963469684123993, 'lighthouse.angle1x_3': -0.1807968020439148, 'lighthouse.angle1y_3': -0.2678009867668152} 
[231858][lighthouse3]: {'lighthouse.angle0x_3': 0.029217645525932312, 'lighthouse.angle0y_3': -0.1963469684123993, 'lighthouse.angle1x_3': -0.1807968020439148, 'lighthouse.angle1y_3': -0.2678009867668152} 
[231868][lighthouse3]: {'lighthouse.angle0x_3': 0.029217645525932312, 'lighthouse.angle0y_3': -0.1963469684123993, 'lighthouse.angle1x_3': -0.18072500824928284, 'lighthouse.angle1y_3': -0.2677859961986542} 
[231878][lighthouse3]: {'lighthouse.angle0x_3': 0.029145196080207825, 'lighthouse.angle0y_3': -0.19635815918445587, 'lighthouse.angle1x_3': -0.18072500824928284, 'lighthouse.angle1y_3': -0.2677859961986542} 
[231888][lighthouse3]: {'lighthouse.angle0x_3': 0.029145196080207825, 'lighthouse.angle0y_3': -0.19635815918445587, 'lighthouse.angle1x_3': -0.18078374862670898, 'lighthouse.angle1y_3': -0.2677527070045471} 
[231898][lighthouse3]: {'lighthouse.angle0x_3': 0.029165148735046387, 'lighthouse.angle0y_3': -0.19639496505260468, 'lighthouse.angle1x_3': -0.18078374862670898, 'lighthouse.angle1y_3': -0.2677527070045471} 
[231908][lighthouse3]: {'lighthouse.angle0x_3': 0.029165148735046387, 'lighthouse.angle0y_3': -0.19639496505260468, 'lighthouse.angle1x_3': -0.18082979321479797, 'lighthouse.angle1y_3': -0.2677191495895386} 
[231918][lighthouse3]: {'lighthouse.angle0x_3': 0.029165148735046387, 'lighthouse.angle0y_3': -0.19639496505260468, 'lighthouse.angle1x_3': -0.18082979321479797, 'lighthouse.angle1y_3': -0.2677191495895386} 
[231928][lighthouse3]: {'lighthouse.angle0x_3': 0.029165148735046387, 'lighthouse.angle0y_3': -0.19639496505260468, 'lighthouse.angle1x_3': -0.18082979321479797, 'lighthouse.angle1y_3': -0.2677191495895386} 
[231938][lighthouse3]: {'lighthouse.angle0x_3': 0.02914537861943245, 'lighthouse.angle0y_3': -0.19633391499519348, 'lighthouse.angle1x_3': -0.18082979321479797, 'lighthouse.angle1y_3': -0.2677191495895386} 
[231948][lighthouse3]: {'lighthouse.angle0x_3': 0.02914537861943245, 'lighthouse.angle0y_3': -0.19633391499519348, 'lighthouse.angle1x_3': -0.180921271443367, 'lighthouse.angle1y_3': -0.2676994502544403} 
[231958][lighthouse3]: {'lighthouse.angle0x_3': 0.02914537861943245, 'lighthouse.angle0y_3': -0.19633391499519348, 'lighthouse.angle1x_3': -0.180921271443367, 'lighthouse.angle1y_3': -0.2676994502544403} 
[231968][lighthouse3]: {'lighthouse.angle0x_3': 0.02914537861943245, 'lighthouse.angle0y_3': -0.19633391499519348, 'lighthouse.angle1x_3': -0.1809476912021637, 'lighthouse.angle1y_3': -0.26767686009407043} 
[231978][lighthouse3]: {'lighthouse.angle0x_3': 0.02919141575694084, 'lighthouse.angle0y_3': -0.19634687900543213, 'lighthouse.angle1x_3': -0.1809476912021637, 'lighthouse.angle1y_3': -0.26767686009407043} 
[231988][lighthouse3]: {'lighthouse.angle0x_3': 0.02919141575694084, 'lighthouse.angle0y_3': -0.19634687900543213, 'lighthouse.angle1x_3': -0.1809476912021637, 'lighthouse.angle1y_3': -0.26767686009407043} 
[231998][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.1809476912021637, 'lighthouse.angle1y_3': -0.26767686009407043} 
[232008][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.1809476912021637, 'lighthouse.angle1y_3': -0.26767686009407043} 
[232018][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.1809476912021637, 'lighthouse.angle1y_3': -0.26767686009407043} 
[232028][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.18086224794387817, 'lighthouse.angle1y_3': -0.2678276002407074} 
[232038][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.18086224794387817, 'lighthouse.angle1y_3': -0.2678276002407074} 
[232048][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.18080322444438934, 'lighthouse.angle1y_3': -0.26783686876296997} 
[232058][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.18080322444438934, 'lighthouse.angle1y_3': -0.26783686876296997} 
[232068][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.18080322444438934, 'lighthouse.angle1y_3': -0.26783686876296997} 
[232078][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.18080322444438934, 'lighthouse.angle1y_3': -0.26783686876296997} 
[232088][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.18080322444438934, 'lighthouse.angle1y_3': -0.26783686876296997} 
[232098][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.18080322444438934, 'lighthouse.angle1y_3': -0.26783686876296997} 
[232108][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.18080322444438934, 'lighthouse.angle1y_3': -0.26783686876296997} 
[232118][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.18080322444438934, 'lighthouse.angle1y_3': -0.26783686876296997} 
[232128][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.18080322444438934, 'lighthouse.angle1y_3': -0.26783686876296997} 
[232138][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.18080322444438934, 'lighthouse.angle1y_3': -0.26783686876296997} 
[232148][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.18080322444438934, 'lighthouse.angle1y_3': -0.26783686876296997} 
[232158][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.18080322444438934, 'lighthouse.angle1y_3': -0.26783686876296997} 
[232168][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.18080322444438934, 'lighthouse.angle1y_3': -0.26783686876296997} 
[232178][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.18080322444438934, 'lighthouse.angle1y_3': -0.26783686876296997} 
[232188][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.18080322444438934, 'lighthouse.angle1y_3': -0.26783686876296997} 
[232198][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.18080322444438934, 'lighthouse.angle1y_3': -0.26783686876296997} 
[232208][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.18080322444438934, 'lighthouse.angle1y_3': -0.26783686876296997} 
[232218][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.18080322444438934, 'lighthouse.angle1y_3': -0.26783686876296997} 
[232228][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.18080322444438934, 'lighthouse.angle1y_3': -0.26783686876296997} 
[232238][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.18080322444438934, 'lighthouse.angle1y_3': -0.26783686876296997} 
[232248][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.18080322444438934, 'lighthouse.angle1y_3': -0.26783686876296997} 
[232258][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.18080322444438934, 'lighthouse.angle1y_3': -0.26783686876296997} 
[232268][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.18080322444438934, 'lighthouse.angle1y_3': -0.26783686876296997} 
[232278][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.18080322444438934, 'lighthouse.angle1y_3': -0.26783686876296997} 
[232288][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.18080322444438934, 'lighthouse.angle1y_3': -0.26783686876296997} 
[232298][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.18080322444438934, 'lighthouse.angle1y_3': -0.26783686876296997} 
[232308][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.18080322444438934, 'lighthouse.angle1y_3': -0.26783686876296997} 
[232318][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.18080322444438934, 'lighthouse.angle1y_3': -0.26783686876296997} 
[232328][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.18080322444438934, 'lighthouse.angle1y_3': -0.26783686876296997} 
[232338][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.18080322444438934, 'lighthouse.angle1y_3': -0.26783686876296997} 
[232348][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.18080322444438934, 'lighthouse.angle1y_3': -0.26783686876296997} 
[232358][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.18080322444438934, 'lighthouse.angle1y_3': -0.26783686876296997} 
[232368][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.18080322444438934, 'lighthouse.angle1y_3': -0.26783686876296997} 
[232378][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.18080322444438934, 'lighthouse.angle1y_3': -0.26783686876296997} 
[232388][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.18080322444438934, 'lighthouse.angle1y_3': -0.26783686876296997} 
[232398][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.18080322444438934, 'lighthouse.angle1y_3': -0.26783686876296997} 
[232408][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.18080322444438934, 'lighthouse.angle1y_3': -0.26783686876296997} 
[232418][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.18080322444438934, 'lighthouse.angle1y_3': -0.26783686876296997} 
[232428][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.17949508130550385, 'lighthouse.angle1y_3': -0.26562580466270447} 
[232438][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.17949508130550385, 'lighthouse.angle1y_3': -0.26562580466270447} 
[232448][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.1792270988225937, 'lighthouse.angle1y_3': -0.26555463671684265} 
[232458][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.1792270988225937, 'lighthouse.angle1y_3': -0.26555463671684265} 
[232468][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.1792270988225937, 'lighthouse.angle1y_3': -0.26555463671684265} 
[232478][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.1792270988225937, 'lighthouse.angle1y_3': -0.26555463671684265} 
[232488][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.1792270988225937, 'lighthouse.angle1y_3': -0.26555463671684265} 
[232498][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.17798784375190735, 'lighthouse.angle1y_3': -0.26679766178131104} 
[232508][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.17798784375190735, 'lighthouse.angle1y_3': -0.26679766178131104} 
[232518][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.17798784375190735, 'lighthouse.angle1y_3': -0.26679766178131104} 
[232528][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.17798784375190735, 'lighthouse.angle1y_3': -0.26679766178131104} 
[232538][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.1759800761938095, 'lighthouse.angle1y_3': -0.2693008780479431} 
[232548][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.1759800761938095, 'lighthouse.angle1y_3': -0.2693008780479431} 
[232558][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.17441882193088531, 'lighthouse.angle1y_3': -0.2711075246334076} 
[232568][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.17441882193088531, 'lighthouse.angle1y_3': -0.2711075246334076} 
[232578][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.17260891199111938, 'lighthouse.angle1y_3': -0.27297163009643555} 
[232588][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.17260891199111938, 'lighthouse.angle1y_3': -0.27297163009643555} 
[232598][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.17260891199111938, 'lighthouse.angle1y_3': -0.27297163009643555} 
[232608][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.17260891199111938, 'lighthouse.angle1y_3': -0.27297163009643555} 
[232618][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.16837477684020996, 'lighthouse.angle1y_3': -0.276572585105896} 
[232628][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.16837477684020996, 'lighthouse.angle1y_3': -0.276572585105896} 
[232638][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.16603489220142365, 'lighthouse.angle1y_3': -0.27856042981147766} 
[232648][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.16603489220142365, 'lighthouse.angle1y_3': -0.27856042981147766} 
[232658][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.16334135830402374, 'lighthouse.angle1y_3': -0.28078967332839966} 
[232668][lighthouse3]: {'lighthouse.angle0x_3': 0.029138486832380295, 'lighthouse.angle0y_3': -0.19629749655723572, 'lighthouse.angle1x_3': -0.16334135830402374, 'lighthouse.angle1y_3': -0.28078967332839966} 
